review_id	sentiment	label_id	input_ids	review_body	date
1453	0	1	[0, 100, 657, 5, 2496, 9, 42, 3588, 1437, 53, 9574, 1437, 24, 1237, 182, 650, 4, 939, 6329, 3568, 10, 1836, 290, 4, 939, 2740, 10, 158, 8, 5, 3588, 21, 2789, 7, 10, 1836, 231, 4, 5779, 14, 939, 56, 7, 671, 24, 4, 67, 1437, 5, 39336, 58, 12101, 626, 8, 25816, 10601, 66, 6128, 15, 5, 23385, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love the style of this dress  but unfortunately  it runs very small. i normally wear a size 8. i ordered a 10 and the dress was closer to a size 6. disappointed that i had to return it. also  the seams were poorly done and threads hung out everywhere on the hem.	2022-03-21T13:11:50Z
3813	0	1	[0, 133, 2564, 1437, 683, 47, 120, 24, 15, 16, 25, 34203, 25, 64, 28, 4, 63, 2721, 1318, 16, 29941, 4, 5, 936, 8, 24, 18, 10, 380, 65, 734, 6968, 64, 75, 120, 24, 15, 396, 14340, 110, 20941, 4, 5, 2721, 410, 14893, 878, 62, 5, 28072, 2463, 32, 4703, 7, 120, 626, 8, 33820, 4, 128, 417, 4352, 6004, 1437, 47, 18774, 5, 43805, 4, 24740, 1437, 390, 6128, 2652, 939, 2638, 24, 98, 203, 53, 95, 1705, 75, 907, 41, 7490, 14, 21, 164, 7, 185, 162, 291, 728, 7, 342, 15, 8, 187, 24, 16, 10, 16338, 24, 74, 28, 10, 609, 1328, 2498, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	The fit  once you get it on is as flattering as can be. its beautiful quality is undeniable. the problem and it's a big one...you can't get it on without destroying your nails. the beautiful little buttons running up the bodice are impossible to get done and undone. 'dear designer  you forgot the zipper. sincerely  women everywhere'. i loved it so much but just couldn't buy an outfit that was going to take me 20 minutes to put on and since it is a jumper it would be a process throughout wearing	2022-03-21T13:11:50Z
5203	1	2	[0, 713, 3588, 16, 182, 157, 156, 4, 5, 10199, 16, 7992, 615, 13, 2608, 1650, 8, 16, 372, 13, 173, 50, 10, 2579, 537, 4, 939, 109, 45, 206, 5, 3124, 18459, 32, 350, 739, 23, 70, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This dress is very well made. the fabric is thick enough for winter weather and is great for work or a nice party. i do not think the arm openings are too large at all.	2022-03-21T13:11:50Z
8385	0	1	[0, 100, 524, 10, 1307, 2378, 9, 25172, 23324, 9304, 1437, 8, 21, 98, 2283, 7, 192, 106, 146, 10, 1763, 9, 15848, 9219, 9304, 4, 5, 1114, 16, 372, 111, 9219, 11, 5, 760, 1437, 1950, 4140, 219, 10199, 11, 5, 124, 7, 492, 10, 15898, 53, 3473, 356, 4, 959, 1437, 939, 1705, 75, 120, 375, 5, 169, 5, 39336, 8, 9219, 1299, 15, 127, 15145, 111, 269, 13116, 8, 9800, 77, 47, 386, 3051, 198, 36, 7424, 75, 20789, 5, 2985, 70, 5, 169, 131, 7735, 8633, 7913, 8, 6900, 154, 639, 5, 4117, 322, 5, 2564, 21, 1969, 6128, 1493, 4, 16748, 1437, 209, 56, 7, 213, 124, 46225, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I am a huge fan of pilcro pants  and was so excited to see them make a pair of vegan leather pants. the idea is great - leather in the front  fully stretchy fabric in the back to give a fitted but comfortable look. however  i couldn't get past the way the seams and leather felt on my knees - really stiff and uncomfortable when you start walking around (can't bend the leg all the way; weird creasing and bunching behind the knee). the fit was perfect everywhere else. sadly  these had to go back :(	2022-03-21T13:11:50Z
11582	1	2	[0, 100, 947, 10431, 3416, 131, 548, 57, 21754, 42, 3588, 13, 688, 4, 1747, 939, 362, 5, 15804, 8, 2162, 24, 328, 5, 29986, 16, 12058, 8, 5, 2496, 16, 1531, 8, 23317, 4, 939, 216, 171, 9, 5, 34910, 26, 24, 21, 878, 739, 1437, 53, 939, 56, 7, 645, 41, 3023, 462, 142, 939, 823, 300, 4889, 11, 5, 784, 36, 2362, 4140, 322, 4356, 6329, 10, 1836, 545, 8, 2324, 144, 9, 127, 2408, 11, 127, 9377, 17507, 8, 28097, 4, 2299, 55, 9, 10, 3294, 87, 10, 7021, 4, 959, 63, 202, 95, 9869, 4, 546, 556, 7, 2242, 154, 24, 19, 10, 449, 26298, 139, 13, 10, 3312, 3859, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I&#39;ve been eyeing this dress for weeks. finally i took the plunge and bought it! the velvet is gorgeous and the style is fun and playful. i know many of the reviewers said it was running large  but i had to order an xl because i nearly got stuck in the l (no stretch). im normally a size 16 and carry most of my weight in my stomach butt and hips. definitely more of a shift than a swing. however its still just lovely. looking forward to paring it with a kimono for a wedding tomorrow!	2022-03-21T13:11:50Z
12643	1	2	[0, 713, 6399, 10698, 16467, 1437, 600, 429, 28, 3229, 13, 5, 739, 7050, 196, 4, 5, 26348, 16, 182, 3793, 1437, 8, 5, 356, 4187, 8, 27360, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This shirt fits beautifully  though might be tight for the large chested. the fabrics is very soft  and the look classic and feminine.	2022-03-21T13:11:50Z
7452	1	2	[0, 100, 399, 75, 206, 203, 9, 42, 804, 53, 24, 21, 182, 2579, 11, 621, 4, 939, 21, 7464, 24, 74, 356, 35156, 53, 24, 21, 182, 34203, 8, 11875, 7059, 4, 10698, 326, 1872, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I didn't think much of this online but it was very nice in person. i was nervous it would look bulky but it was very flattering and slimming. fits tts.	2022-03-21T13:11:50Z
10177	0	1	[0, 100, 21, 2283, 7, 860, 42, 15, 11, 5, 1400, 452, 4, 5, 43805, 1254, 15, 5, 4793, 32, 269, 11962, 8, 5, 14966, 6721, 6184, 16, 34203, 4, 939, 21, 5779, 77, 939, 342, 24, 15, 600, 142, 24, 10698, 101, 10, 1928, 12, 417, 3937, 1589, 6690, 299, 4, 24, 18, 41783, 198, 5, 11044, 1437, 8, 172, 34968, 66, 1256, 3924, 149, 5, 795, 457, 4, 47, 64, 75, 269, 192, 14, 15, 5, 1421, 4, 939, 21, 2818, 24, 21, 55, 9, 10, 15898, 13454, 1437, 53, 16748, 1437, 14, 938, 75, 5, 403, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was excited to try this on in the store today. the zipper details on the shoulder are really cute and the ribbing pattern is flattering. i was disappointed when i put it on though because it fits like a baby-doll / pregnancy top. it's snug around the bust  and then flares out pretty widely through the lower half. you can't really see that on the model. i was hoping it was more of a fitted tee  but sadly  that wasn't the case.	2022-03-21T13:11:50Z
8781	1	2	[0, 243, 18, 182, 1256, 4, 939, 3584, 4318, 11, 5, 17812, 4, 8728, 17812, 4, 5, 3723, 2911, 783, 16, 1528, 7, 2356, 4, 24, 965, 75, 765, 25, 171, 32, 4, 5, 5780, 16, 12058, 8, 5, 10199, 16, 3793, 8, 3473, 8, 5, 23256, 16, 1969, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	It's very pretty. i purchased mine in the floral. romantic floral. the peplum is true to photos. it isn't short as many are. the print is gorgeous and the fabric is soft and comfortable and the styling is perfect	2022-03-21T13:11:50Z
5096	-1	0	[0, 597, 1641, 11, 657, 19, 42, 3588, 77, 939, 794, 24, 804, 8, 2740, 24, 235, 409, 4, 959, 939, 21, 16748, 5779, 683, 24, 2035, 4, 150, 5, 847, 16, 11962, 1437, 5, 10199, 16, 95, 70, 1593, 4, 939, 21, 4804, 10, 2579, 1437, 2016, 29716, 12, 3341, 1468, 1437, 53, 42, 2653, 8, 1326, 269, 6162, 111, 941, 576, 5, 425, 9, 5, 3588, 4, 16748, 24, 16, 164, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Fell in love with this dress when i saw it online and ordered it right away. however i was sadly disappointed once it arrived. while the cut is cute  the fabric is just all wrong. i was expecting a nice  heavy knit-like material  but this feels and looks really cheap - especially given the price of the dress. sadly it is going back.	2022-03-21T13:11:50Z
16384	1	2	[0, 43957, 5109, 14442, 32, 127, 1136, 73, 31421, 8284, 8, 5, 8117, 15, 42, 65, 32, 1605, 2216, 8, 9869, 4, 939, 437, 195, 108, 176, 17809, 19, 10, 650, 11044, 1437, 42, 2564, 15481, 8, 3136, 157, 1437, 24, 18, 45, 3298, 4740, 50, 35156, 8, 45, 3229, 4, 205, 13, 173, 8, 310, 4, 939, 74, 2333, 2067, 7, 192, 114, 41, 6880, 23, 42, 425, 1411, 15, 1392, 1437, 53, 42, 65, 16, 5, 761, 9, 2125, 14, 939, 1057, 7, 28, 10098, 62, 15682, 8, 939, 218, 75, 9917, 562, 24, 23, 455, 425, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Sweater dresses are my fall/winter uniform and the patterns on this one are particularly unique and lovely. i'm 5'2'' with a small bust  this fit nicely and moves well  it's not baggy or bulky and not tight. good for work and play. i would usually wait to see if an item at this price goes on sale  but this one is the kind of piece that i expect to be snapped up swiftly and i don't regret getting it at full price.	2022-03-21T13:11:50Z
14971	-1	0	[0, 100, 21, 29673, 4567, 59, 42, 299, 4, 4617, 15, 124, 16, 1256, 1437, 190, 98, 1437, 45, 966, 24, 4, 939, 437, 2333, 41, 3023, 29, 939, 437, 1437, 5962, 23246, 8, 24, 2564, 1528, 7, 1836, 4, 4443, 939, 56, 723, 2113, 4, 939, 437, 619, 6566, 905, 159, 19, 99, 5, 3493, 15451, 8, 5, 3031, 6880, 77, 24, 8842, 11, 621, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I was bummed about this top. detail on back is pretty  even so  not worth it. i'm usually an xs i'm  120 lbs and it fit true to size. guess i had higher expectations. i'm feel consistently let down with what the pictures convey and the actual item when it arrives in person...	2022-03-21T13:11:50Z
8921	0	1	[0, 100, 56, 239, 1991, 71, 2600, 70, 9, 5, 6173, 1437, 53, 25, 47, 64, 192, 1437, 5, 3588, 399, 75, 697, 62, 7, 106, 4, 939, 2740, 10, 1836, 290, 1437, 8, 2085, 10, 231, 74, 348, 2564, 357, 1437, 53, 939, 437, 45, 164, 7, 465, 66, 4, 5, 11708, 443, 15, 5, 1421, 269, 3311, 66, 131, 24, 473, 45, 11, 588, 301, 4, 89, 58, 7082, 25816, 1328, 1437, 8, 89, 269, 4395, 75, 28, 23, 42, 425, 477, 4, 939, 21, 164, 7, 3568, 42, 7, 10, 3312, 1437, 53, 25, 10, 919, 9, 5, 3312, 537, 1437, 939, 218, 75, 206, 24, 74, 2170, 157, 23, 70, 4, 939, 437, 6661, 14, 24, 18, 3475, 2, 1, 1, 1, 1, 1]	I had high hopes after reading all of the reviews  but as you can see  the dress didn't live up to them. i ordered a size 8  and maybe a 6 would've fit better  but i'm not going to find out. the sheer area on the model really stands out; it does not in real life. there were loose threads throughout  and there really shouldn't be at this price point. i was going to wear this to a wedding  but as a member of the wedding party  i don't think it would picture well at all. i'm sorry that it's headed	2022-03-21T13:11:50Z
14441	1	2	[0, 100, 657, 209, 9304, 328, 51, 269, 146, 47, 356, 8, 619, 30228, 4, 939, 67, 2162, 5, 21184, 6013, 8, 3668, 657, 42, 7490, 328, 24, 16, 34203, 1437, 2721, 8, 14223, 98, 3137, 24382, 328, 1528, 7, 1836, 1437, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I love these pants! they really make you look and feel classy. i also bought the feather tank and absolutely love this outfit! it is flattering  beautiful and oh so comfy! true to size 	2022-03-21T13:11:50Z
11544	-1	0	[0, 25101, 5779, 77, 939, 829, 42, 4, 5, 8089, 8, 1021, 6648, 241, 10199, 32, 2721, 4, 28, 8423, 8, 26370, 5326, 219, 146, 24, 10, 190, 55, 2216, 299, 959, 5, 3989, 24757, 70, 9, 14, 4, 78, 24, 16, 823, 10, 6792, 299, 4, 200, 1437, 24, 16, 2233, 219, 8, 24, 18, 2120, 7, 28, 10, 7021, 299, 129, 817, 24, 35156, 4, 371, 1437, 240, 7, 1836, 159, 132, 10070, 4, 56, 7, 671, 42, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Very disappointed when i received this. the colors and ombre fabric are beautiful. beading and embroidery make it a even more unique top however the shape ruins all of that. first it is nearly a crop top. second  it is boxy and it's attempt to be a swing top only makes it bulky. third  need to size down 2 sizes. had to return this.	2022-03-21T13:11:50Z
912	-1	0	[0, 1106, 939, 115, 35043, 1437, 939, 1017, 185, 5, 10199, 31, 42, 16576, 8, 146, 24, 88, 10, 430, 3989, 36, 10669, 12926, 10, 2671, 1836, 322, 5, 10199, 16, 95, 25, 24, 2092, 804, 480, 4940, 12058, 19, 818, 10, 2677, 718, 5357, 619, 7, 24, 4, 959, 1437, 42, 31345, 839, 5, 16576, 13593, 66, 101, 402, 21392, 219, 10622, 261, 74, 3568, 4, 24, 18, 67, 350, 650, 11, 127, 213, 12, 560, 16576, 1836, 36, 463, 939, 645, 10, 319, 23, 6215, 322, 5, 13977, 8, 28097, 32, 650, 36, 5349, 5, 16576, 350, 765, 25, 157, 43, 1437, 53, 5, 2576, 34968, 66, 33785, 4, 939, 2740, 80, 9, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	If i could sew  i'd take the fabric from this skirt and make it into a different shape (after ordering a bigger size). the fabric is just as it appears online -- totally gorgeous with almost a quilted feel to it. however  this thickness means the skirt sticks out like something judy jetson would wear. it's also too small in my go-to skirt size (and i order a lot at retailer). the waist and hips are small (making the skirt too short as well)  but the bottom flares out ridiculously. i ordered two of	2022-03-21T13:11:50Z
8237	-1	0	[0, 713, 16, 10, 936, 939, 33, 56, 19, 5, 25172, 23324, 15671, 2457, 740, 5384, 366, 19, 5, 3195, 31800, 4, 1437, 5, 385, 10932, 11, 209, 9304, 32, 5, 276, 631, 4, 939, 5328, 5, 14327, 3195, 8, 15158, 11, 2569, 1437, 16634, 1437, 4943, 8, 51, 58, 31789, 73, 1437, 1437, 1437, 1437, 939, 40, 671, 209, 111, 405, 18, 350, 1099, 142, 51, 58, 1256, 3473, 8, 34203, 9304, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is a problem i have had with the pilcro hyphen cargos with the color dye.  the dyes in these pants are the same thing. i wore the purple color and washed in cold  gentle  cycle and they were stained/     i will return these -it's too bad because they were pretty comfortable and flattering pants.	2022-03-21T13:11:50Z
622	-1	0	[0, 713, 16, 1307, 4, 939, 1346, 14, 18, 5, 2496, 1437, 53, 24, 1415, 101, 939, 21, 2498, 127, 1623, 18, 1836, 37863, 462, 4, 939, 1381, 7, 4744, 10, 269, 2569, 183, 77, 70, 14, 1823, 10199, 74, 28, 2579, 734, 53, 172, 24, 554, 7, 40452, 1437, 8, 40452, 8, 40452, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This is huge. i understand that's the style  but it looked like i was wearing my husband's size xxl. i tried to imagine a really cold day when all that extra fabric would be nice... but then it started to itch  and itch and itch!	2022-03-21T13:11:50Z
8682	1	2	[0, 713, 23204, 16, 12058, 328, 5, 3195, 16, 10, 1528, 228, 10432, 15673, 61, 269, 7671, 162, 7, 24, 4, 5, 10342, 21764, 32, 10, 2579, 464, 4, 939, 33, 182, 251, 3701, 8, 51, 2564, 6683, 4, 939, 115, 3568, 42, 23204, 66, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	This sweater is gorgeous! the color is a true periwinkle which really attracted me to it. the bell sleeves are a nice change. i have very long arms and they fit perfectly. i could wear this sweater out.	2022-03-21T13:11:50Z
15365	-1	0	[0, 100, 2813, 939, 56, 1166, 55, 9, 5, 6173, 17220, 4297, 802, 939, 74, 492, 24, 10, 860, 4, 5, 6399, 630, 75, 2045, 25, 251, 25, 15, 5, 1421, 53, 5, 4709, 6195, 2629, 32, 842, 11538, 7, 478, 1084, 6399, 4, 42, 74, 28, 15983, 114, 24, 21, 5, 5933, 7092, 1437, 53, 187, 24, 965, 75, 24, 817, 47, 356, 182, 2233, 219, 4, 939, 218, 75, 216, 114, 939, 2740, 10, 1836, 350, 380, 50, 114, 24, 16, 95, 5, 169, 5, 6399, 21, 156, 4, 770, 7, 657, 13, 1136, 38917, 879, 45779, 1437, 939, 524, 602, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I wish i had read more of the reviews....but thought i would give it a try. the shirt doesn't seem as long as on the model but the armpits are sewn to hit mid shirt. this would be ok if it was the length pictured  but since it isn't it makes you look very boxy. i don't know if i ordered a size too big or if it is just the way the shirt was made. wanted to love for fall.....unfortunately  i am taking back.	2022-03-21T13:11:50Z
3826	-1	0	[0, 100, 21, 98, 10691, 7, 192, 42, 16576, 4, 24, 1326, 95, 101, 1893, 4, 269, 12058, 7457, 6184, 8, 10, 27160, 8124, 242, 101, 10199, 4, 127, 129, 936, 21, 14, 939, 802, 89, 21, 350, 203, 10199, 4, 939, 657, 19220, 118, 31296, 4, 939, 524, 195, 947, 10431, 3416, 131, 398, 947, 2253, 1242, 131, 8, 23272, 23246, 4, 24, 21, 10, 828, 251, 15, 162, 53, 95, 56, 350, 203, 10199, 4, 939, 33, 11875, 28097, 53, 42, 156, 106, 356, 2514, 4, 16576, 16, 818, 1011, 4294, 11436, 101, 11, 63, 455, 1825, 4, 2638, 24, 8, 951, 1493, 429, 657, 24, 53, 13, 162, 1437, 24, 21, 350, 203, 4, 2813, 24, 1006, 328, 2, 1, 1, 1, 1, 1, 1]	I was so curious to see this skirt. it looks just like pic. really gorgeous bold pattern and a faux suede like fabric. my only problem was that i thought there was too much fabric. i love maxi skirts. i am 5&#39;8&quot; and 136 lbs. it was a bit long on me but just had too much fabric. i have slim hips but this made them look larger. skirt is almost ballroom gown like in its fullness. loved it and someone else might love it but for me  it was too much. wish it worked!	2022-03-21T13:11:50Z
9338	1	2	[0, 42530, 34915, 1411, 62, 444, 77, 17630, 98, 36798, 1437, 3568, 15, 10, 786, 33602, 183, 48306, 53, 182, 3137, 24382, 8, 542, 25258, 2099, 3786, 5328, 24, 19, 10, 33564, 23204, 1437, 3739, 9, 1326, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	Side slit goes up far when seated so beware  wear on a non bloated day ;) but very comfy and unforced sexified wore it with a fluffy sweater  lots of looks	2022-03-21T13:11:50Z
1912	0	1	[0, 713, 3588, 1302, 1341, 239, 1318, 8, 16, 30980, 1887, 1437, 4682, 11, 5, 7050, 4, 5, 10438, 2496, 27401, 11, 70, 5, 235, 2127, 53, 5, 7050, 4, 939, 437, 2829, 739, 7050, 196, 36, 3079, 438, 73, 417, 43, 53, 64, 2333, 3568, 10, 1836, 650, 50, 1836, 204, 11, 14442, 8, 13657, 36, 245, 108, 245, 113, 1437, 18817, 23246, 322, 5, 650, 11, 42, 3588, 21, 372, 6128, 1493, 1437, 53, 939, 1705, 75, 14575, 8, 24, 4940, 34395, 66, 127, 7050, 4, 67, 1437, 24, 16, 1341, 614, 847, 1437, 98, 277, 2458, 136, 24, 13, 1268, 19, 10, 4126, 12, 11802, 11044, 4, 1705, 75, 3568, 24, 7, 173, 14, 1219, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]	"This dress seems quite high quality and is wonderfully designed  except in the chest. the wrap style hugs in all the right places but the chest. i'm slightly large chested (34c/d) but can usually wear a size small or size 4 in dresses and tops (5'5""  122 lbs). the small in this dress was great everywhere else  but i couldn't breathe and it totally flattened out my chest. also  it is quite low cut  so another mark against it for anyone with a semi-large bust. couldn't wear it to work that reason"	2022-03-21T13:11:50Z
2305	1	2	[0, 100, 1381, 42, 36, 14178, 32847, 43, 15, 2350, 11, 127, 400, 6215, 1400, 8, 1064, 11, 657, 734, 10669, 39328, 159, 328, 939, 109, 33, 7, 2854, 19, 986, 34910, 14, 42, 299, 1237, 739, 4, 939, 524, 3700, 10, 579, 1437, 53, 23855, 159, 7, 3023, 29, 1437, 8, 5, 2564, 21, 45, 190, 2829, 41783, 4, 5, 1468, 16, 3793, 8, 3473, 8, 939, 657, 5, 34228, 37776, 30307, 22, 7771, 31137, 113, 2576, 7586, 5525, 33205, 8, 4709, 2553, 12, 3690, 4, 939, 524, 195, 108, 245, 113, 8, 5, 1675, 5933, 21, 372, 15, 162, 4, 25, 203, 25, 939, 40, 2254, 2498, 24, 70, 1035, 1437, 939, 67, 64, 75, 2067, 7, 10490, 24, 2, 1, 1, 1, 1, 1, 1]	"I tried this (black motif) on yesterday in my local retailer store and fell in love...after sizing down! i do have to agree with previous reviewers that this top runs large. i am typically a s  but sized down to xs  and the fit was not even slightly snug. the material is soft and comfortable and i love the asymmetrical draped ""skirted"" bottom..very funky and arty-looking. i am 5'5"" and the regular length was great on me. as much as i will enjoy wearing it all summer  i also can't wait to layer it"	2022-03-21T13:11:50Z
13247	0	1	[0, 100, 3668, 657, 5, 356, 8, 2564, 9, 209, 10844, 4, 939, 222, 33, 7, 1836, 159, 4, 939, 2075, 88, 1272, 71, 14784, 4, 5, 6664, 11918, 15, 65, 2985, 21, 2330, 14, 9, 5, 97, 1437, 546, 182, 542, 29683, 4, 71, 546, 3615, 939, 303, 14, 65, 2985, 56, 10, 299, 39815, 182, 593, 7, 5, 27650, 7, 2097, 617, 6664, 11918, 4, 5, 97, 2985, 222, 45, 33, 42, 39815, 1437, 4634, 5, 6664, 11918, 1457, 11, 1836, 4, 939, 33, 1051, 10, 2069, 7, 2111, 544, 13, 10, 5010, 1763, 4, 209, 32, 15652, 10844, 95, 28, 686, 7, 1649, 13, 1690, 405, 438, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	I absolutely love the look and fit of these jeans. i did have to size down. i ran into problems after washing. the fraying on one leg was twice that of the other  looking very unbalanced. after looking closely i found that one leg had a top stitching very close to the fray to prevent further fraying. the other leg did not have this stitching  thus the fraying double in size. i have sent a request to customer service for a replacement pair. these are adorable jeans just be sure to check for stitc	2022-03-21T13:11:50Z
